level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
5,1,1,1,1,1,41,23,37,37,68.48822,y
5,1,1,1,1,2,88,30,74,19,96.242096,Seeded
5,1,1,1,1,3,171,30,65,24,96.788429,Player
5,1,1,1,2,1,53,81,85,34,90.823311,Ranking
5,1,1,1,2,2,265,81,123,34,91.175133,Commander
5,1,1,1,2,3,550,85,35,19,90.328491,Kill
5,1,1,1,2,4,591,86,57,19,96.513092,Score
5,1,1,1,3,1,62,124,45,16,70.389587,oc
5,1,1,1,3,2,137,124,113,56,23.711182,cy
5,1,1,1,3,3,266,131,87,32,95.301109,Warzone
5,1,1,1,3,4,363,131,63,32,95.915787,#1313
5,1,1,1,3,5,535,124,113,16,27.233307,AAD
5,1,1,1,4,1,266,230,106,26,29.568703,[BTW}AB
5,1,1,1,5,1,62,243,45,26,96.108711,83
5,1,1,1,5,2,141,201,103,112,9.501999,nm
5,1,1,1,5,3,266,265,90,18,96.082474,Warzone
5,1,1,1,5,4,362,264,69,19,96.484161,#1302
5,1,1,1,5,5,534,245,112,22,0.0,SUEBELED
5,1,1,1,6,1,143,352,5,10,0.0,","
5,1,1,1,6,2,224,338,24,29,0.0,~
5,1,1,1,6,3,370,354,57,16,23.873314,PF
5,1,1,1,6,4,412,343,36,35,24.14679,Ch
5,1,1,1,6,5,468,355,15,15,16.675308,5
5,1,1,1,7,1,266,355,109,30,0.846901,[HANKID
5,1,1,1,7,2,385,371,19,11,27.311287,3
5,1,1,1,7,3,416,354,47,28,29.354187,2S
5,1,1,1,7,4,473,354,22,29,29.861458,8
5,1,1,1,8,1,61,372,47,27,94.391624,84
5,1,1,1,8,2,137,332,114,106,46.603516,&
5,1,1,1,8,3,266,394,90,18,96.501625,Warzone
5,1,1,1,8,4,362,394,69,18,96.19516,#1309
5,1,1,1,8,5,530,375,117,22,0.0,SuRWAS
5,1,1,1,9,1,143,482,5,10,8.863678,n
5,1,1,1,9,2,192,471,2,2,72.212181,q
5,1,1,1,9,3,244,467,4,3,35.072258,i
5,1,1,1,9,4,422,485,5,4,57.514385,.
5,1,1,1,9,5,489,485,4,4,40.574944,.
5,1,1,1,10,1,149,597,96,24,3.695465,SESE
5,1,1,1,10,2,266,614,139,25,0.0,(e0ss|LUKI
5,1,1,1,10,3,422,614,71,20,88.958061,Indonesi
5,1,1,1,11,1,151,620,74,18,46.572578,ep
5,1,1,1,11,2,307,619,23,15,70.698593,ss
5,1,1,1,11,3,408,619,99,15,87.214943,Indonesia
5,1,1,1,12,1,152,635,69,15,52.12384,age
5,1,1,1,12,2,237,636,10,15,89.62133,4
5,1,1,1,12,3,531,634,117,22,0.0,gteagrag
5,1,1,1,13,1,61,631,47,27,55.689064,86
5,1,1,1,13,2,150,642,45,48,0.0,*
5,1,1,1,13,3,202,642,46,31,26.906349,Mara
5,1,1,1,13,4,266,653,90,18,26.247086,Warzone
5,1,1,1,13,5,362,653,66,18,96.667984,#1310
5,1,1,1,13,6,553,634,13,19,16.690681,a
5,1,1,1,14,1,172,674,72,20,0.0,Ye
5,1,1,1,15,1,174,762,42,7,42.447971,..
5,1,1,1,15,2,241,738,88,39,40.501019,feo
5,1,1,1,15,3,342,742,67,31,20.036697,eee
5,1,1,1,16,1,62,760,45,27,96.337593,87
5,1,1,1,16,2,147,742,97,79,48.902821,lod
5,1,1,1,16,3,266,782,90,18,95.839973,Warzone
5,1,1,1,16,4,362,782,70,18,96.586662,#1306
5,1,1,1,16,5,532,763,35,22,7.600334,Su
5,1,1,1,16,6,604,763,43,22,7.600334,EES
5,1,1,1,17,1,167,862,48,38,12.737724,FUE
5,1,1,1,17,2,266,873,143,25,34.312798,[evos]WANG
5,1,1,1,17,3,416,874,66,19,96.199982,YUAN
5,1,1,1,17,4,522,862,131,58,0.0,agaangog
5,1,1,1,18,1,61,890,47,26,87.854065,88
5,1,1,1,18,2,150,904,90,33,30.682724,Pewee)
5,1,1,1,18,3,266,912,90,18,81.429657,Warzone
5,1,1,1,18,4,362,911,68,19,95.669098,#1301
5,1,1,1,18,5,528,892,120,22,10.251862,Se
5,1,1,1,19,1,147,983,26,31,41.136471,e
5,1,1,1,19,2,183,989,37,22,96.921432,Top
5,1,1,1,19,3,228,989,12,17,96.593971,8
5,1,1,1,19,4,249,988,76,23,96.18734,Players
5,1,1,1,19,5,332,988,87,18,96.161575,Advance
5,1,1,1,19,6,426,990,20,16,96.323364,to
5,1,1,1,19,7,454,988,33,18,96.641953,the
5,1,1,1,19,8,494,988,106,18,96.076927,Semi-final
