level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
5,1,1,1,1,1,41,23,37,37,68.48822,y
5,1,1,1,1,2,88,30,74,19,96.242096,Seeded
5,1,1,1,1,3,171,30,65,24,96.788429,Player
5,1,1,1,2,1,53,81,85,34,90.823311,Ranking
5,1,1,1,2,2,265,81,123,34,91.175133,Commander
5,1,1,1,2,3,550,85,35,19,90.328491,Kill
5,1,1,1,2,4,591,86,57,19,96.513092,Score
5,1,1,1,3,1,156,138,74,31,0.0,=
5,1,1,1,3,2,220,134,33,39,38.37479,“al
5,1,1,1,3,3,266,140,187,25,62.118237,[aREs|warbird45
5,1,1,1,3,4,515,137,90,51,0.0,OOS)
5,1,1,1,4,1,61,157,47,27,95.825348,66
5,1,1,1,4,2,266,168,87,40,94.775574,Warzone
5,1,1,1,4,3,365,179,68,18,96.549988,#1304
5,1,1,1,4,4,521,158,128,26,26.925163,SOE
5,1,1,1,5,1,143,267,5,10,20.997391,fe
5,1,1,1,6,1,62,287,45,26,89.893463,67
5,1,1,1,6,2,137,243,120,114,6.177658,gf
5,1,1,1,6,3,262,266,161,34,39.959282,[BOOE]Schyne
5,1,1,1,7,1,138,320,14,14,53.439518,*
5,1,1,1,7,2,266,305,87,32,96.492096,Warzone
5,1,1,1,7,3,363,305,63,32,96.580017,#1313
5,1,1,1,8,1,185,397,25,19,24.871613,Caan
5,1,1,1,8,2,266,401,104,25,46.577721,[VOIN]Ca
5,1,1,1,8,3,377,399,72,22,72.821014,siJack
5,1,1,1,8,4,458,401,36,20,69.565292,aka
5,1,1,1,8,5,503,393,41,54,0.0,"I9%,"
5,1,1,1,8,6,557,393,32,54,22.220215,oo
5,1,1,1,8,7,611,393,41,54,29.658379,ong
5,1,1,1,9,1,61,416,47,27,94.684258,68
5,1,1,1,9,2,266,430,87,35,96.718849,Warzone
5,1,1,1,9,3,364,438,66,18,95.145813,#1305
5,1,1,1,9,4,531,419,63,22,21.193565,BERR
5,1,1,1,9,5,606,419,41,22,37.370079,aS
5,1,1,1,10,1,143,515,67,41,41.082455,ex
5,1,1,1,10,2,244,511,9,6,69.20372,J
5,1,1,1,10,3,266,522,187,37,45.239555,[UF29}yunamuro
5,1,1,1,11,1,61,546,162,48,41.1903,CI.
5,1,1,1,11,2,266,542,90,56,33.412674,warcone
5,1,1,1,11,3,365,567,67,18,75.941467,#1308
5,1,1,1,12,1,152,593,80,15,38.102898,a!
5,1,1,1,13,1,266,657,201,31,13.847282,[GLOW]Glow
5,1,1,1,13,2,422,651,11,41,42.603382,4
5,1,1,1,13,3,449,651,22,41,29.482857,3
5,1,1,1,14,1,62,675,44,27,96.193153,70
5,1,1,1,14,2,147,656,97,79,2.217743,"1%,"
5,1,1,1,14,3,266,689,86,37,96.424065,Warzone
5,1,1,1,14,4,363,697,69,18,96.613159,#1306
5,1,1,1,14,5,532,676,117,26,19.006088,SSE
5,1,1,1,15,1,67,805,34,26,64.18335,7
5,1,1,1,15,2,184,785,30,33,36.381805,ea
5,1,1,1,15,3,266,787,230,30,22.494095,Tussle
5,1,1,1,16,1,147,827,52,28,39.018856,yf
5,1,1,1,16,2,217,824,8,38,67.083458,j
5,1,1,1,16,3,266,819,87,35,96.541603,Warzone
5,1,1,1,16,4,364,826,66,18,96.553513,#1307
5,1,1,1,16,5,544,822,55,7,0.0,~~
5,1,1,1,17,1,147,983,26,31,41.136471,e
5,1,1,1,17,2,183,989,37,22,96.817154,Top
5,1,1,1,17,3,228,989,12,17,96.338722,8
5,1,1,1,17,4,249,988,76,23,96.338722,Players
5,1,1,1,17,5,332,988,87,18,96.161293,Advance
5,1,1,1,17,6,426,990,20,16,95.84539,to
5,1,1,1,17,7,454,988,33,18,95.84539,the
5,1,1,1,17,8,494,984,114,35,75.615471,Semi-final
